booking_id,client_id,subproduct,booking_date,trip_date,amount_rub,status,city_from,city_to
1903,46,avia,2025-03-01,2025-03-20,109661.72,confirmed,Уфа,Новосибирск
1904,19,hotel,2025-05-07,2025-05-26,142464.33,confirmed,Санкт-Петербург,Новосибирск
1905,23,train,2025-04-21,2025-05-09,38926.95,confirmed,Новосибирск,Уфа
1906,48,hotel,2025-04-12,2025-04-20,55040.04,confirmed,Екатеринбург,Казань
1907,12,train,2025-07-28,2025-07-31,9064.41,confirmed,Казань,Москва
1908,27,avia,2025-02-08,2025-02-12,119704.89,cancelled,Уфа,Казань
1909,27,hotel,2025-08-25,2025-09-09,101874.48,confirmed,Санкт-Петербург,Новосибирск
1910,35,avia,2025-04-22,2025-04-27,20318.68,cancelled,Новосибирск,Сочи
1911,9,avia,2025-05-05,2025-05-19,41650.95,confirmed,Екатеринбург,Уфа
1912,29,avia,2025-10-26,2025-10-31,80265.7,confirmed,Екатеринбург,Москва
1913,17,hotel,2025-08-27,2025-09-14,71814.63,confirmed,Новосибирск,Москва
1914,4,avia,2025-09-27,2025-10-16,86961.2,confirmed,Екатеринбург,Сочи
1915,50,avia,2025-05-25,2025-05-29,56144.23,cancelled,Сочи,Екатеринбург
1916,33,avia,2025-05-15,2025-06-05,187749.4,confirmed,Санкт-Петербург,Уфа
1917,27,hotel,2025-11-23,2025-11-26,133288.04,confirmed,Санкт-Петербург,Казань
1918,48,taxi,2025-06-05,2025-06-24,360.64,confirmed,Казань,Екатеринбург
1919,43,hotel,2025-03-13,2025-03-14,45565.72,confirmed,Сочи,Москва
1920,22,avia,2025-10-06,2025-10-10,28773.53,confirmed,Москва,Уфа
1921,29,hotel,2025-03-18,2025-03-25,10437.53,confirmed,Казань,Санкт-Петербург
1922,35,hotel,2025-04-09,2025-04-19,36032.46,confirmed,Уфа,Новосибирск
1923,17,avia,2025-04-22,2025-04-29,102059.66,confirmed,Екатеринбург,Москва
1924,24,train,2025-09-25,2025-10-16,15474.85,confirmed,Уфа,Казань
1925,13,avia,2025-08-26,2025-09-03,17244.98,confirmed,Новосибирск,Москва
1926,27,hotel,2025-10-03,2025-10-06,134112.57,confirmed,Екатеринбург,Москва
1927,4,avia,2025-05-15,2025-05-28,22115.85,confirmed,Сочи,Казань
1928,23,avia,2025-07-16,2025-08-03,137303.1,confirmed,Уфа,Санкт-Петербург
1929,27,avia,2025-05-28,2025-05-30,137477.11,confirmed,Казань,Новосибирск
1930,49,hotel,2025-06-13,2025-07-01,38853.92,confirmed,Санкт-Петербург,Екатеринбург
1931,1,hotel,2025-06-24,2025-07-12,80163.19,confirmed,Москва,Уфа
1932,42,avia,2025-03-21,2025-03-22,53965.87,confirmed,Екатеринбург,Сочи
1933,34,avia,2025-06-07,2025-06-26,114278.31,confirmed,Екатеринбург,Санкт-Петербург
1934,46,hotel,2025-05-15,2025-05-20,82323.64,cancelled,Казань,Екатеринбург
1935,29,taxi,2025-04-19,2025-05-08,2866.79,confirmed,Новосибирск,Санкт-Петербург
1936,10,avia,2025-06-20,2025-07-02,74252.12,confirmed,Новосибирск,Уфа
1937,34,avia,2025-06-04,2025-06-21,77541.17,confirmed,Казань,Екатеринбург
1938,1,hotel,2025-02-04,2025-02-22,26684.15,confirmed,Казань,Санкт-Петербург
1939,8,hotel,2025-02-19,2025-03-02,32313.46,confirmed,Сочи,Санкт-Петербург
1940,23,avia,2025-01-21,2025-01-24,161603.88,confirmed,Казань,Новосибирск
1941,33,hotel,2025-12-26,2025-12-27,56537.18,confirmed,Сочи,Санкт-Петербург
1942,15,avia,2025-09-20,2025-10-09,59369.37,confirmed,Санкт-Петербург,Сочи
1943,23,avia,2025-09-28,2025-10-04,63655.33,cancelled,Сочи,Екатеринбург
1944,46,taxi,2025-05-11,2025-05-22,1561.64,confirmed,Уфа,Новосибирск
1945,36,train,2025-06-10,2025-06-12,7978.88,confirmed,Москва,Новосибирск
1946,42,hotel,2025-04-02,2025-04-11,6261.94,confirmed,Москва,Уфа
1947,27,taxi,2025-08-03,2025-08-10,3118.88,confirmed,Казань,Москва
1948,19,avia,2025-03-10,2025-03-14,146634.53,confirmed,Новосибирск,Екатеринбург
1949,19,avia,2025-12-18,2026-01-05,41630.41,confirmed,Казань,Уфа
1950,1,avia,2025-08-21,2025-09-06,13179.53,confirmed,Екатеринбург,Уфа
1951,25,avia,2025-05-18,2025-05-20,29343.92,confirmed,Казань,Новосибирск
1952,31,taxi,2025-04-24,2025-05-15,1221.71,confirmed,Сочи,Екатеринбург
1953,16,hotel,2025-08-02,2025-08-08,54939.93,confirmed,Новосибирск,Уфа
1954,19,hotel,2025-05-13,2025-05-19,105014.37,confirmed,Казань,Санкт-Петербург
1955,38,avia,2025-06-23,2025-06-27,43445.81,confirmed,Уфа,Санкт-Петербург
1956,21,train,2025-05-02,2025-05-22,18893.05,confirmed,Москва,Уфа
1957,23,train,2025-08-06,2025-08-27,43506.21,confirmed,Москва,Санкт-Петербург
1958,8,avia,2025-07-26,2025-08-12,56024.09,confirmed,Сочи,Екатеринбург
1959,48,hotel,2025-01-25,2025-02-09,63592.64,confirmed,Новосибирск,Казань
1960,33,hotel,2025-09-11,2025-09-14,75960.62,confirmed,Екатеринбург,Санкт-Петербург
1961,37,taxi,2025-01-01,2025-01-22,422.99,confirmed,Москва,Екатеринбург
1962,45,train,2025-03-10,2025-03-21,21255.24,confirmed,Казань,Новосибирск
1963,37,avia,2025-04-10,2025-04-12,80357.36,cancelled,Казань,Санкт-Петербург
1964,17,avia,2025-06-26,2025-07-15,109536.44,confirmed,Москва,Новосибирск
