year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance
2013,3,11,1122,-3,1312,7,AA,N3CFAA,327,LGA,ORD,124,733
2013,3,11,1124,-6,1335,-11,EV,N13161,4235,EWR,MCI,170,1092
2013,3,11,1124,-6,1308,-31,DL,N314US,2219,LGA,MSP,141,1020
2013,3,11,1126,87,1250,81,MQ,N808MQ,4670,LGA,BNA,121,764
2013,3,11,1126,-4,1322,-12,US,N191UW,1625,LGA,CLT,83,544
2013,3,11,1128,32,1232,17,EV,N13913,4221,EWR,BUF,46,282
2013,3,11,1128,-2,1409,-12,DL,N920DL,695,JFK,MCO,134,944
2013,3,11,1129,-6,1435,-14,DL,N971DL,2044,LGA,MIA,149,1096
2013,3,11,1129,-1,1418,-19,UA,N505UA,703,JFK,LAX,327,2475
2013,3,11,1130,-5,1326,-4,MQ,N723MQ,4553,LGA,CLE,68,419
2013,3,11,1132,108,1324,106,EV,N15983,4389,EWR,STL,145,872
2013,3,11,1133,-4,1331,-32,UA,N483UA,595,EWR,DEN,220,1605
2013,3,11,1135,-2,1304,-9,EV,N16147,4149,EWR,RDU,68,416
2013,3,11,1137,0,1427,-18,UA,N33294,1601,EWR,FLL,154,1065
2013,3,11,1138,13,1330,3,EV,N708EV,5277,EWR,MSP,144,1008
2013,3,11,1138,3,1438,-9,DL,N359NB,1552,LGA,RSW,155,1080
2013,3,11,1140,-4,1427,-17,UA,N401UA,832,EWR,TPA,149,997
2013,3,11,1141,-3,1424,-10,UA,N29129,1690,EWR,MCO,139,937
2013,3,11,1142,-3,1428,-23,DL,N351NW,1174,LGA,PBI,141,1035
2013,3,11,1142,-3,1402,0,DL,N302DQ,401,EWR,ATL,117,746
2013,3,11,1143,-3,1409,-9,EV,N15572,3257,EWR,JAX,123,820
2013,3,11,1143,-7,1330,-15,MQ,N508MQ,4646,LGA,MSP,146,1020
2013,3,11,1146,6,1443,-2,AA,N3BWAA,1623,EWR,MIA,150,1085
2013,3,11,1148,67,1306,61,EV,N11192,4322,EWR,MKE,111,725
2013,3,11,1149,-11,1247,-18,US,N944UW,2126,LGA,BOS,37,184
2013,3,11,1151,-9,1308,-7,MQ,N846MQ,4425,JFK,DCA,58,213
2013,3,11,1152,-2,1419,-1,FL,N892AT,347,LGA,ATL,121,762
2013,3,11,1152,-8,1252,-11,B6,N239JB,1174,EWR,BOS,41,200
2013,3,11,1152,-8,1333,3,MQ,N516MQ,4601,LGA,BNA,116,764
2013,3,11,1152,-8,1326,-13,UA,N427UA,394,LGA,ORD,127,733
2013,3,11,1154,39,1352,42,MQ,N737MQ,4485,LGA,CMH,84,479
2013,3,11,1154,-6,1313,4,US,N752US,2173,LGA,DCA,46,214
2013,3,11,1156,84,1322,71,EV,N15912,4662,EWR,RDU,67,416
2013,3,11,1156,-4,1304,-10,EV,N14923,4229,EWR,BUF,48,282
2013,3,11,1156,-9,1510,-10,AA,N528AA,743,LGA,DFW,224,1389
2013,3,11,1156,-4,1436,-34,AA,N338AA,3,JFK,LAX,320,2475
2013,3,11,1156,-1,1447,-3,B6,N354JB,27,JFK,TPA,146,1005
2013,3,11,1157,-3,1453,-18,DL,N722TW,863,JFK,LAX,325,2475
2013,3,11,1158,-5,1515,16,UA,N848UA,292,EWR,IAH,226,1400
2013,3,11,1158,-2,1307,-24,UA,N402UA,699,EWR,ORD,118,719
2013,3,11,1200,-5,1445,-8,B6,N503JB,523,EWR,MCO,132,937
2013,3,11,1200,0,1348,-12,US,N714US,1443,JFK,CLT,90,541
2013,3,11,1204,-1,1339,-6,MQ,N739MQ,4431,LGA,RDU,70,431
2013,3,11,1206,1,1341,-4,WN,N454WN,1791,EWR,STL,137,872
2013,3,11,1206,-3,1405,-34,UA,N509UA,459,EWR,PHX,282,2133
2013,3,11,1208,-2,1343,18,WN,N900WN,3839,EWR,MDW,112,711
2013,3,11,1210,-5,1514,-2,B6,N216JB,625,JFK,HOU,227,1428
2013,3,11,1211,11,1316,1,9E,N908XJ,3483,JFK,BOS,44,187
2013,3,11,1213,13,1443,3,DL,N932DL,1947,LGA,ATL,122,762
2013,3,11,1215,-2,1313,-21,EV,N13550,4121,EWR,ROC,40,246
2013,3,11,1224,19,1520,9,B6,N632JB,133,JFK,RSW,159,1074
2013,3,11,1224,74,1418,63,DL,N333NW,1031,LGA,DTW,84,502
2013,3,11,1224,3,1322,-13,UA,N73270,1605,EWR,BOS,43,200
2013,3,11,1225,5,1357,7,MQ,N6EAMQ,3697,EWR,ORD,120,719
2013,3,11,1227,-8,1532,-20,DL,N3758Y,1375,JFK,SLC,284,1990
2013,3,11,1228,19,1324,6,EV,N13979,3267,EWR,BTV,42,266
2013,3,11,1229,-1,1338,-17,WN,N920WN,1964,LGA,MKE,117,738
2013,3,11,1233,-5,1422,-12,DL,N969DL,1544,EWR,DTW,83,488
2013,3,11,1233,-8,1526,-24,UA,N487UA,749,LGA,IAH,219,1416
2013,3,11,1235,0,1455,-10,WN,N933WN,3209,LGA,DEN,230,1620
2013,3,11,1236,4,1422,-7,EV,N12569,4135,EWR,CLT,85,529
2013,3,11,1241,-4,1519,-41,AA,N3DEAA,2253,LGA,MIA,144,1096
2013,3,11,1243,-2,1337,-13,AA,N3HTAA,1850,JFK,BOS,38,187
2013,3,11,1244,-1,1545,-5,AA,N3GTAA,745,LGA,DFW,218,1389
2013,3,11,1244,-6,1522,-28,B6,N506JB,85,JFK,FLL,146,1069
2013,3,11,1245,-5,1441,-9,DL,N340NB,1131,LGA,DTW,89,502
2013,3,11,1245,10,1413,-2,MQ,N845MQ,4404,JFK,RDU,71,427
2013,3,11,1246,6,1535,-5,AA,N4YMAA,1853,EWR,DFW,203,1372
2013,3,11,1250,-10,1415,11,EV,N11113,4129,EWR,DCA,52,199
2013,3,11,1250,1,1527,-12,B6,N796JB,991,JFK,PBI,145,1028
2013,3,11,1251,-9,1347,-19,US,N955UW,2128,LGA,BOS,41,184
2013,3,11,1252,5,1518,2,EV,N13202,3826,EWR,ATL,121,746
2013,3,11,1252,-8,1542,-14,DL,N983DL,1685,LGA,MCO,132,950
2013,3,11,1253,1,1427,7,EV,N12924,4106,EWR,BNA,118,748
2013,3,11,1253,-7,1358,-8,B6,N249JB,1006,JFK,BOS,47,187
2013,3,11,1253,-7,1435,-15,MQ,N717MQ,4426,LGA,CMH,86,479
2013,3,11,1254,-6,1450,-15,9E,N8516C,3867,EWR,CVG,94,569
2013,3,11,1254,4,1601,-3,B6,N746JB,1065,JFK,AUS,223,1521
2013,3,11,1254,-6,1421,-4,WN,N936WN,3295,EWR,BNA,130,748
2013,3,11,1254,-5,1410,-26,UA,N13138,1705,EWR,ORD,111,719
2013,3,11,1254,-6,1401,-6,US,N747UW,2175,LGA,DCA,47,214
2013,3,11,1255,-4,1453,-3,US,N193UW,1459,LGA,CLT,91,544
2013,3,11,1256,-3,1532,-2,DL,N641DL,781,LGA,ATL,122,762
2013,3,11,1257,57,1520,50,MQ,N539MQ,4658,LGA,ATL,121,762
2013,3,11,1259,-1,1520,-1,EV,N758EV,4950,EWR,ATL,119,746
2013,3,11,1259,14,1612,27,WN,N376SW,1637,EWR,HOU,229,1411
2013,3,11,1259,-4,1544,-26,UA,N431UA,516,EWR,DFW,207,1372
2013,3,11,1300,-5,1411,-13,B6,N206JB,32,JFK,ROC,51,264
2013,3,11,1307,-3,1442,-5,EV,N12172,4681,EWR,GSO,72,445
2013,3,11,1307,-8,1514,-6,MQ,N713MQ,4564,LGA,DTW,88,502
2013,3,11,1307,-3,1625,-41,UA,N45440,1708,EWR,SJU,178,1608
2013,3,11,1308,9,1423,3,EV,N13968,4158,EWR,RIC,52,277
2013,3,11,1311,42,1434,41,EV,N11536,4388,EWR,PIT,60,319
2013,3,11,1311,21,1418,7,B6,N317JB,66,JFK,BUF,52,301
2013,3,11,1311,-4,1507,3,US,N108UW,1895,EWR,CLT,91,529
2013,3,11,1314,14,1642,-9,DL,N3761R,315,JFK,SJU,183,1598
2013,3,11,1316,-4,1613,-15,UA,N14121,1054,EWR,LAX,328,2454
2013,3,11,1317,-8,1453,-12,MQ,N725MQ,4475,LGA,RDU,71,431
2013,3,11,1319,5,1558,24,FL,N308AT,352,LGA,ATL,126,762
2013,3,11,1320,0,1607,-10,B6,N562JB,505,EWR,FLL,145,1065
2013,3,11,1321,6,1525,-4,EV,N754EV,5148,LGA,CVG,96,585
2013,3,11,1321,-8,1412,-14,EV,N12167,4118,EWR,BDL,26,116
2013,3,11,1322,22,1513,33,AA,N469AA,329,LGA,ORD,120,733
2013,3,11,1323,43,1613,18,AA,N5CDAA,2041,JFK,MIA,149,1089
2013,3,11,1323,-2,1620,-30,VX,N640VA,411,JFK,LAX,334,2475
2013,3,11,1329,11,1620,-3,B6,N598JB,377,LGA,FLL,148,1076
2013,3,11,1330,1,1519,-7,EV,N11107,4100,EWR,MEM,150,946
2013,3,11,1336,1,1831,-5,UA,N69059,15,EWR,HNL,636,4963
2013,3,11,1337,8,1544,2,EV,N15574,3837,EWR,IND,102,645
2013,3,11,1337,-8,1446,-7,9E,N8921B,3638,JFK,PHL,36,94
2013,3,11,1340,10,1651,11,AA,N3BBAA,753,LGA,DFW,233,1389
2013,3,11,1341,-4,1630,-35,AA,N323AA,117,JFK,LAX,327,2475
2013,3,11,1341,-4,1615,-15,B6,N266JB,127,EWR,MCO,137,937
2013,3,11,1342,-3,1649,-16,AA,N3FPAA,1073,LGA,MIA,159,1096
2013,3,11,1343,-7,1549,-8,EV,N14162,4687,EWR,CVG,99,569
2013,3,11,1344,19,1657,-12,B6,N516JB,705,JFK,SJU,178,1598
2013,3,11,1345,16,1533,0,EV,N41104,4612,EWR,MSP,144,1008
2013,3,11,1345,0,1633,-22,B6,N554JB,209,JFK,LGB,332,2465
2013,3,11,1347,17,1639,10,B6,N531JB,431,LGA,SRQ,154,1047
2013,3,11,1347,-3,1541,-4,MQ,N530MQ,4577,LGA,CLT,87,544
2013,3,11,1349,-11,1445,-18,US,N946UW,2130,LGA,BOS,38,184
2013,3,11,1350,-9,1552,-8,EV,N16541,4370,EWR,CHS,99,628
2013,3,11,1351,-4,1629,-19,UA,N412UA,985,EWR,MCO,133,937
2013,3,11,1353,3,1600,-15,US,N653AW,186,EWR,PHX,288,2133
2013,3,11,1353,-7,1514,5,US,N764US,2177,LGA,DCA,49,214
2013,3,11,1355,15,1448,5,EV,N13958,4088,EWR,ALB,32,143
2013,3,11,1355,-5,1453,-20,B6,N228JB,602,JFK,PWM,47,273
2013,3,11,1355,15,1638,-10,B6,N760JB,83,JFK,SEA,324,2422
2013,3,11,1356,-3,1628,-4,DL,N355NB,2043,JFK,ATL,117,760
2013,3,11,1356,-3,1621,-8,DL,N635DL,2247,LGA,ATL,119,762
2013,3,11,1359,-1,1617,-14,B6,N599JB,615,JFK,JAX,117,828
2013,3,11,1400,-4,1518,-22,UA,N805UA,621,EWR,ORD,111,719
2013,3,11,1404,-11,1535,-32,EV,N760EV,4983,LGA,GSO,72,461
2013,3,11,1404,21,1656,-19,UA,N77295,1699,EWR,SFO,336,2565
2013,3,11,1406,11,1511,-2,EV,N836AS,5712,JFK,IAD,44,228
2013,3,11,1406,-4,1530,-25,MQ,N736MQ,4491,LGA,CLE,68,419
2013,3,11,1407,22,1700,24,B6,N659JB,1783,JFK,MCO,138,944
2013,3,11,1409,-6,1639,8,DL,N346NB,935,EWR,ATL,119,746
2013,3,11,1413,18,1625,15,WN,N281WN,1739,EWR,PHX,292,2133
2013,3,11,1414,-6,1551,-29,MQ,N514MQ,4588,LGA,MSP,139,1020
2013,3,11,1415,25,1712,14,UA,N39297,1164,EWR,FLL,161,1065
2013,3,11,1416,17,1709,14,UA,N76522,1524,EWR,IAH,213,1400
2013,3,11,1420,-7,1601,-25,EV,N761ND,4975,EWR,MSP,145,1008
2013,3,11,1420,25,1536,16,WN,N466WN,2444,LGA,MDW,109,725
2013,3,11,1423,-6,1651,-3,FL,N951AT,357,LGA,ATL,123,762
2013,3,11,1424,-6,1717,-15,UA,N78509,1744,LGA,IAH,211,1416
2013,3,11,1426,-4,1545,-9,EV,N820AS,5766,LGA,IAD,50,229
2013,3,11,1427,-2,1522,-17,B6,N329JB,1010,JFK,BOS,39,187
2013,3,11,1429,4,1736,-14,UA,N532UA,257,JFK,SFO,337,2586
2013,3,11,1429,-6,1554,-18,UA,N23708,1266,EWR,CLE,65,404
2013,3,11,1430,8,1708,-7,UA,N14118,1166,EWR,TPA,143,997
2013,3,11,1433,3,1727,-8,AA,N4WWAA,883,EWR,DFW,189,1372
2013,3,11,1434,-6,1551,-19,FL,N957AT,721,LGA,CAK,65,397
2013,3,11,1435,0,1701,-6,EV,N10575,3810,EWR,JAX,126,820
2013,3,11,1435,0,1726,-18,B6,N283JB,347,JFK,SRQ,154,1041
2013,3,11,1436,-4,1733,-20,DL,N904DL,2079,LGA,FLL,158,1076
2013,3,11,1436,-9,1730,20,MQ,N525MQ,4669,LGA,ATL,153,762
2013,3,11,1439,-6,1549,-15,9E,N916XJ,3452,JFK,BOS,38,187
2013,3,11,1440,-5,1635,-21,EV,N752EV,5475,LGA,CLT,85,544
2013,3,11,1440,2,1711,-20,UA,N413UA,355,EWR,MCO,134,937
2013,3,11,1441,31,1735,32,B6,N526JB,1161,LGA,PBI,144,1035
2013,3,11,1441,-4,1631,-16,US,N162UW,1445,LGA,CLT,87,544
2013,3,11,1443,54,1535,38,EV,N16571,4434,EWR,MHT,38,209
2013,3,11,1443,13,1616,-7,EV,N371CA,4943,LGA,RDU,68,431
2013,3,11,1443,38,1614,41,EV,N14977,3823,EWR,MSN,131,799
2013,3,11,1443,-7,1611,-29,MQ,N835MQ,4403,JFK,RDU,72,427
2013,3,11,1445,-5,1630,3,9E,N8946A,4357,JFK,ORF,55,290
2013,3,11,1445,-5,1634,-11,MQ,N695MQ,4172,JFK,CLE,73,425
2013,3,11,1446,-9,1618,-14,9E,N602LR,3318,JFK,BUF,53,301
2013,3,11,1446,-4,1733,-22,AA,N5FRAA,1813,JFK,MCO,138,944
2013,3,11,1449,-1,1651,-3,DL,N336NB,1231,LGA,DTW,95,502
2013,3,11,1450,-5,1823,-2,AA,N5FSAA,1769,JFK,MIA,166,1089
2013,3,11,1451,-5,1653,-19,EV,N11137,4181,EWR,MCI,162,1092
2013,3,11,1451,-9,1558,-10,US,N951UW,2132,LGA,BOS,40,184
2013,3,11,1452,-8,1614,-24,9E,N601LR,3393,JFK,DCA,48,213
2013,3,11,1452,-8,1624,5,US,N712US,2179,LGA,DCA,57,214
2013,3,11,1453,-2,1741,12,B6,N238JB,119,JFK,MSY,189,1182
2013,3,11,1453,8,1744,0,B6,N640JB,63,JFK,TPA,148,1005
2013,3,11,1453,-7,1642,-13,MQ,N722MQ,4429,LGA,CMH,80,479
2013,3,11,1454,-1,1627,-18,AA,N4YNAA,337,LGA,ORD,118,733
2013,3,11,1454,-4,1620,-9,B6,N655JB,8,JFK,BUF,52,301
2013,3,11,1455,-5,1819,18,DL,N662DN,2181,LGA,MCO,142,950
2013,3,11,1455,35,1620,30,MQ,N534MQ,3728,EWR,ORD,118,719
2013,3,11,1456,0,1639,36,EV,N13908,4372,EWR,DCA,48,199
2013,3,11,1456,-9,1630,-10,9E,N8696C,4105,JFK,IAD,52,228
2013,3,11,1456,-3,1706,-5,B6,N334JB,1275,JFK,CHS,101,636
2013,3,11,1456,12,1759,20,B6,N536JB,393,LGA,MCO,139,950
2013,3,11,1457,24,1652,7,DL,N982DL,1819,LGA,MSP,145,1020
2013,3,11,1457,2,1553,-12,UA,N77520,1146,EWR,BOS,40,200
2013,3,11,1457,-3,1654,1,US,N185UW,720,EWR,CLT,91,529
2013,3,11,1458,-2,1758,-27,AA,N3BRAA,1925,LGA,MIA,152,1096
2013,3,11,1458,-1,1754,17,DL,N664DN,2347,LGA,ATL,132,762
2013,3,11,1500,-5,1813,-9,UA,N77525,1178,EWR,AUS,228,1504
2013,3,11,1501,-9,1740,-5,MQ,N655MQ,4309,JFK,IND,111,665
2013,3,11,1503,-5,1751,-7,UA,N73152,1233,EWR,IAH,202,1400
2013,3,11,1503,3,1728,-2,UA,N14237,1287,LGA,DEN,231,1620
2013,3,11,1504,-3,1842,-20,B6,N563JB,703,JFK,SJU,182,1598
2013,3,11,1504,-6,1654,-16,MQ,N535MQ,4579,LGA,CLT,84,544
2013,3,11,1504,8,1748,-11,UA,N17719,1186,EWR,MIA,143,1085
2013,3,11,1506,17,1647,22,EV,N13997,4323,EWR,RDU,70,416
2013,3,11,1506,20,1810,26,UA,N33289,1122,EWR,PBI,150,1023
2013,3,11,1506,-4,1717,-5,UA,N579UA,434,EWR,DEN,217,1605
2013,3,11,1507,8,1919,65,B6,N648JB,137,JFK,RSW,160,1074
2013,3,11,1507,-1,1814,-5,DL,N976DL,1902,LGA,PBI,147,1035
2013,3,11,1508,3,1815,-5,AA,N3EHAA,759,LGA,DFW,215,1389
2013,3,11,1510,-2,1800,-25,UA,N419UA,606,EWR,RSW,154,1068
2013,3,11,1514,-2,1817,5,B6,N708JB,537,EWR,TPA,152,997
2013,3,11,1514,4,1800,-18,UA,N12116,1600,EWR,LAX,325,2454
2013,3,11,1515,165,1711,164,EV,N16911,4640,EWR,DAY,85,533
2013,3,11,1515,16,1810,-15,UA,N73283,1106,EWR,SFO,340,2565
2013,3,11,1516,39,1709,37,EV,N14558,4517,EWR,DTW,89,488
2013,3,11,1518,33,1826,24,DL,N342NW,1531,LGA,RSW,161,1080
2013,3,11,1520,10,1659,4,MQ,N730MQ,4447,LGA,RDU,67,431
2013,3,11,1522,-8,1721,-4,AA,N4WPAA,2223,LGA,STL,145,888
2013,3,11,1522,-8,1900,25,B6,N766JB,153,JFK,MCO,141,944
2013,3,11,1523,18,1717,13,EV,N14204,4572,EWR,GSP,91,594
2013,3,11,1523,-7,1945,23,DL,N727TW,1322,JFK,SFO,350,2586
2013,3,11,1523,-6,1744,-31,UA,N475UA,987,EWR,LAS,300,2227
2013,3,11,1526,10,1723,10,EV,N14923,4326,EWR,CLT,88,529
2013,3,11,1527,-3,1808,43,MQ,N635MQ,4146,JFK,CMH,81,483
2013,3,11,1528,-1,1645,-8,EV,N15973,4534,EWR,MKE,113,725
2013,3,11,1528,-2,1757,-8,MQ,N711MQ,4525,LGA,XNA,180,1147
2013,3,11,1529,-1,1936,41,AA,N3EEAA,1039,JFK,FLL,167,1069
2013,3,11,1529,-1,1832,-2,DL,N336NW,1935,LGA,TPA,152,1010
2013,3,11,1529,14,1755,55,MQ,N659MQ,4333,JFK,PIT,65,340
2013,3,11,1529,0,1816,-25,UA,N14250,1200,EWR,SAN,327,2425
2013,3,11,1530,-5,1935,51,9E,N913XJ,3325,JFK,DFW,224,1391
2013,3,11,1531,-4,1846,-4,AA,N3JEAA,763,LGA,DFW,223,1389
2013,3,11,1531,1,1940,30,AA,N349AA,85,JFK,SFO,354,2586
2013,3,11,1531,-8,1715,-20,UA,N818UA,404,LGA,CLE,68,419
2013,3,11,1532,3,1719,-14,EV,N14203,4667,EWR,MSP,144,1008
2013,3,11,1533,-2,1649,-1,WN,N270WN,142,EWR,MDW,113,711
2013,3,11,1536,41,1923,86,B6,N652JB,141,JFK,PBI,145,1028
2013,3,11,1540,0,1755,-25,DL,N315NB,1344,LGA,MCI,161,1107
2013,3,11,1540,74,1825,92,DL,N367NW,1705,LGA,MSY,188,1183
2013,3,11,1540,15,1747,52,MQ,N528MQ,3823,JFK,DCA,52,213
2013,3,11,1540,-5,1822,-15,UA,N76503,1593,EWR,MCO,140,937
2013,3,11,1542,19,1653,17,EV,N16963,4583,EWR,PWM,46,284
2013,3,11,1542,7,1840,33,9E,N8884E,4147,JFK,IND,102,665
2013,3,11,1542,-3,1805,2,DL,N329NB,1942,EWR,ATL,121,746
2013,3,11,1544,-1,1939,29,AA,N319AA,133,JFK,LAX,336,2475
2013,3,11,1545,40,1720,26,EV,N15912,3821,EWR,STL,134,872
2013,3,11,1545,0,1904,-17,DL,N696DL,1773,JFK,SLC,265,1990
2013,3,11,1547,2,1930,23,UA,N34131,132,JFK,LAX,324,2475
2013,3,11,1548,-12,1710,-14,YV,N509MJ,3788,LGA,IAD,50,229
2013,3,11,1549,4,1856,0,DL,N3742C,4,JFK,MCO,137,944
2013,3,11,1551,-4,1843,-18,DL,N3732J,91,JFK,LAS,301,2248
2013,3,11,1551,-9,1828,-10,DL,N674DL,847,LGA,ATL,119,762
2013,3,11,1552,-8,1848,-12,B6,N523JB,509,EWR,FLL,156,1065
2013,3,11,1552,-8,1742,3,UA,N845UA,687,LGA,ORD,132,733
2013,3,11,1552,-8,1700,-12,US,N944UW,2134,LGA,BOS,39,184
2013,3,11,1554,-3,1655,-25,UA,N12225,1116,EWR,BOS,43,200
2013,3,11,1554,24,1743,9,US,N710UW,1665,LGA,CLT,85,544
2013,3,11,1554,-6,1708,-9,US,N737US,2181,LGA,DCA,43,214
2013,3,11,1556,3,1814,6,EV,N13550,4684,EWR,SDF,115,642
2013,3,11,1557,0,1819,25,9E,N937XJ,3523,JFK,ORD,120,740
2013,3,11,1558,-2,1935,1,DL,N721TW,1461,JFK,LAX,323,2475
2013,3,11,1559,-1,1939,24,AA,N3JFAA,565,JFK,DFW,213,1391
2013,3,11,1559,19,1910,6,DL,N341NW,2027,JFK,FLL,150,1069
2013,3,11,1600,0,1838,10,EV,N17159,4357,EWR,MSY,195,1167
2013,3,11,1600,-5,1725,-25,EV,N738EV,5486,LGA,PIT,56,335
2013,3,11,1600,-5,1952,13,DL,N950DL,1508,JFK,RSW,164,1074
2013,3,11,1601,21,1729,20,EV,N13995,3815,EWR,BNA,127,748
2013,3,11,1601,-7,1819,4,9E,N909XJ,3436,JFK,RDU,71,427
2013,3,11,1602,-8,1747,-13,AA,N513AA,341,LGA,ORD,129,733
2013,3,11,1603,3,1934,3,DL,N3766,1043,JFK,SEA,313,2422
2013,3,11,1604,-1,1951,40,B6,N521JB,157,JFK,MCO,142,944
2013,3,11,1605,5,1828,40,9E,N908XJ,3459,JFK,BNA,119,765
2013,3,11,1606,21,1932,68,DL,N3773D,95,JFK,ATL,172,760
2013,3,11,1606,1,1944,20,DL,N330NW,161,JFK,MIA,155,1089
2013,3,11,1607,17,2011,21,AA,N5DEAA,1635,JFK,SJU,180,1598
2013,3,11,1608,-2,1758,14,9E,N926XJ,3354,JFK,BOS,41,187
2013,3,11,1608,8,1928,3,AA,N3BKAA,1467,LGA,MIA,161,1096
2013,3,11,1608,-6,1914,0,B6,N629JB,985,LGA,TPA,155,1010
2013,3,11,1609,9,1855,20,9E,N922XJ,3315,JFK,MSP,141,1029
2013,3,11,1609,24,1918,11,DL,N937DL,2098,LGA,MIA,152,1096
2013,3,11,1612,94,1719,84,EV,N11164,5915,EWR,IAD,42,212
2013,3,11,1612,17,1819,9,WN,N410WN,266,EWR,DEN,229,1605
2013,3,11,1614,-1,1755,-37,DL,N327NW,1619,LGA,MSP,140,1020
2013,3,11,1615,15,1820,29,B6,N179JB,917,JFK,ORD,120,740
2013,3,11,1615,-10,1857,2,MQ,N3AEMQ,4661,LGA,ATL,123,762
2013,3,11,1615,-5,1914,11,US,N542UW,35,JFK,PHX,298,2153
2013,3,11,1616,33,1802,17,EV,N14179,4703,EWR,GRR,87,605
2013,3,11,1616,2,1751,2,UA,N38727,1492,EWR,ORD,126,719
2013,3,11,1617,-10,1929,3,B6,N592JB,369,LGA,PBI,151,1035
2013,3,11,1618,-2,1744,-6,MQ,N537MQ,4622,LGA,BNA,120,764
2013,3,11,1622,37,2012,61,B6,N729JB,1063,JFK,AUS,227,1521
2013,3,11,1623,-7,1723,-14,EV,N11113,4299,EWR,DCA,40,199
2013,3,11,1624,-11,1836,-25,US,N668AW,656,EWR,PHX,292,2133
2013,3,11,1626,28,1801,33,B6,N258JB,12,JFK,SYR,41,209
2013,3,11,1626,12,1903,-2,UA,N585UA,676,EWR,SEA,321,2402
2013,3,11,1628,-2,1907,14,DL,N317NB,1771,JFK,DTW,103,509
2013,3,11,1629,-1,1854,21,B6,N346JB,1085,JFK,CLT,92,541
2013,3,11,1629,-1,2017,23,B6,N794JB,675,JFK,LAX,339,2475
2013,3,11,1630,-10,1823,-27,MQ,N719MQ,4540,LGA,DTW,88,502
2013,3,11,1630,25,1813,23,MQ,N737MQ,4415,LGA,RDU,75,431
2013,3,11,1630,25,1942,39,UA,N77518,1269,EWR,PBI,159,1023
2013,3,11,1630,1,1916,-21,UA,N76288,1624,EWR,FLL,152,1065
2013,3,11,1631,31,1922,35,DL,N3743H,1387,JFK,DEN,225,1626
2013,3,11,1633,-7,1954,-1,B6,N510JB,185,JFK,SAN,329,2446
2013,3,11,1633,-1,1915,-11,UA,N574UA,921,EWR,IAH,205,1400
2013,3,11,1635,-5,1924,-31,AA,N527AA,773,LGA,DFW,208,1389
2013,3,11,1636,33,1745,29,EV,N15910,4398,EWR,ORF,50,284
2013,3,11,1636,26,1816,40,9E,N8673D,3968,JFK,PHL,34,94
2013,3,11,1636,6,2021,6,VX,N634VA,27,JFK,SFO,352,2586
2013,3,11,1638,8,1921,32,FL,N975AT,620,LGA,ATL,127,762
2013,3,11,1638,-2,1914,17,9E,N928XJ,3442,JFK,CVG,100,589
2013,3,11,1640,115,1959,100,DL,N723TW,963,JFK,LAX,323,2475
2013,3,11,1640,-5,1827,-23,DL,N301NB,1473,LGA,MEM,148,963
2013,3,11,1641,11,1842,-3,DL,N347NB,2231,LGA,DTW,89,502
2013,3,11,1642,-3,1924,7,EV,N14148,4705,EWR,ATL,125,746
2013,3,11,1642,-4,1800,-25,UA,N37468,1683,EWR,CLE,63,404
2013,3,11,1644,-8,1753,-13,B6,N316JB,1176,EWR,BOS,43,200
2013,3,11,1644,-1,2005,-3,DL,N3754A,1394,JFK,PDX,324,2454
2013,3,11,1647,14,1811,1,EV,N12167,4702,EWR,GSO,68,445
2013,3,11,1648,33,1850,38,EV,N13994,4092,EWR,DAY,84,533
2013,3,11,1649,14,1810,0,MQ,N520MQ,3695,EWR,ORD,116,719
2013,3,11,1650,-5,2032,5,DL,N324NB,1367,JFK,SAT,234,1587
2013,3,11,1651,-9,1745,-28,US,N955UW,2136,LGA,BOS,39,184
2013,3,11,1653,73,1848,60,EV,N11536,4352,EWR,CVG,97,569
2013,3,11,1656,-4,1800,-17,US,N709UW,2183,LGA,DCA,45,214
2013,3,11,1658,8,1913,18,EV,N718EV,4997,EWR,DTW,102,488
2013,3,11,1658,-3,2021,11,UA,N73270,80,EWR,MIA,183,1085
2013,3,11,1659,4,1850,-10,WN,N296WN,4490,LGA,STL,138,888
2013,3,11,1700,0,2044,-26,DL,N3767,329,JFK,SJU,181,1598
2013,3,11,1702,-3,1954,-16,AA,N4WVAA,1905,EWR,DFW,213,1372
2013,3,11,1703,48,1932,56,EV,N16951,4294,EWR,SAV,113,708
2013,3,11,1704,4,1950,-5,AA,N3EVAA,257,JFK,LAS,305,2248
2013,3,11,1704,6,2036,29,B6,N317JB,139,JFK,RSW,168,1074
2013,3,11,1704,-6,2010,-10,UA,N27722,1259,LGA,IAH,225,1416
2013,3,11,1705,15,1818,-2,AA,N3CYAA,1790,JFK,BOS,39,187
2013,3,11,1705,5,1950,17,DL,N617DL,1499,LGA,ATL,123,762
2013,3,11,1706,3,1836,7,B6,N703JB,36,JFK,ROC,44,264
2013,3,11,1706,6,1826,-13,UA,N454UA,626,LGA,ORD,117,733
2013,3,11,1706,-4,1903,-9,US,N538UW,1012,LGA,CLT,90,544
2013,3,11,1708,20,1808,2,EV,N14904,4255,EWR,ROC,41,246
2013,3,11,1708,-2,2042,27,AA,N3HTAA,695,JFK,AUS,239,1521
2013,3,11,1711,8,1848,-4,EV,N14993,4202,EWR,STL,135,872
